lattice_vec_0,lattice_vec_1,lattice_vec_2,lattice_vec_3,vortex_0,vortex_1,vortex_2,vortex_3,n,k,distance,logical_error_rate,error_bar,shots,errors,p_phenomenological
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 1, -1, 0]","[0, 5, 0, -1]",0,1,0,0,36,4,2,0.08369632856253889,0.005694896935976412,9642,807,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 1, -1, 0]","[0, 8, 0, -1]",0,0,0,0,36,4,3,0.0048803232825613925,0.0008229034326613918,32170,157,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 1, -1, 0]","[0, 8, 0, -1]",0,-1,0,0,36,4,3,0.004151519714341027,0.0006268764318790726,46489,193,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 1, -1, 0]","[0, 8, 0, -1]",0,1,0,0,36,4,3,0.004248393059118873,0.0007241254263618876,36249,154,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 1, -1, 0]","[0, 8, 0, -1]",-1,0,0,0,36,4,3,0.004699984333385555,0.0007364465516796178,38298,180,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 1, -1, 0]","[0, 8, 0, -1]",-1,-1,0,0,36,4,3,0.004563131967850661,0.0007237346305562324,38570,176,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 1, -1, 0]","[0, 8, 0, -1]",-1,1,0,0,36,4,3,0.004599967143091835,0.0007480132352297797,36522,168,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 1, -1, 0]","[0, 8, 0, -1]",1,0,0,0,36,4,3,0.003984437256832138,0.000644062208228189,42666,170,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 1, -1, 0]","[0, 8, 0, -1]",1,-1,0,0,36,4,3,0.004101614183646467,0.0005817882835585141,52906,217,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 1, -1, 0]","[0, 8, 0, -1]",1,1,0,0,36,4,3,0.004243067131383543,0.0006901314164741174,39594,168,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 4, -1, 0]","[0, 2, 0, -1]",0,0,0,0,36,4,3,0.004776765811094835,0.0008255456527699019,31402,150,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 4, -1, 0]","[0, 2, 0, -1]",0,-1,0,0,36,4,3,0.003940148420314728,0.0006514823957632608,41369,163,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 4, -1, 0]","[0, 2, 0, -1]",0,1,0,0,36,4,3,0.00413740662879635,0.0006390700379931124,44714,185,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 4, -1, 0]","[0, 5, 0, -1]",0,0,0,0,36,4,1,0.08343949044585987,0.008241464496260564,4710,393,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 4, -1, 0]","[0, 5, 0, -1]",0,-1,0,0,36,4,1,0.07609568148980575,0.006849193003130957,6229,474,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 4, -1, 0]","[0, 5, 0, -1]",0,1,0,0,36,4,1,0.08203625709577,0.007575581555432004,5461,448,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 4, -1, 0]","[0, 5, 0, -1]",1,0,0,0,36,4,1,0.11234882240611076,0.0115190627001623,3142,353,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 4, -1, 0]","[0, 5, 0, -1]",1,-1,0,0,36,4,1,0.10500427715996578,0.006376265559585356,9352,982,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 4, -1, 0]","[0, 5, 0, -1]",1,1,0,0,36,4,1,0.10683308652422255,0.00912755318676832,4727,505,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 4, -1, 0]","[0, 8, 0, -1]",0,0,0,0,36,4,2,0.022939471989697358,0.0027837430876022848,12424,285,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 4, -1, 0]","[0, 8, 0, -1]",0,-1,0,0,36,4,2,0.02109736662366244,0.0025969450270575956,13177,278,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 4, -1, 0]","[0, 8, 0, -1]",0,1,0,0,36,4,2,0.02098739347841397,0.0024905680324903874,14199,298,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 7, -1, 0]","[0, 2, 0, -1]",0,0,0,0,36,4,2,0.021118381915526473,0.002285458196591938,16810,355,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 7, -1, 0]","[0, 2, 0, -1]",0,-1,0,0,36,4,2,0.0227581877158104,0.00221207989461588,19114,435,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 7, -1, 0]","[0, 2, 0, -1]",0,1,0,0,36,4,2,0.02063216967896344,0.001867183777274288,24234,500,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 7, -1, 0]","[0, 2, 0, -1]",1,0,0,0,36,4,2,0.020792996043438,0.002725212174898843,11879,247,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 7, -1, 0]","[0, 2, 0, -1]",1,-1,0,0,36,4,2,0.01985431573518984,0.00231705206865181,15513,308,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 7, -1, 0]","[0, 2, 0, -1]",1,1,0,0,36,4,2,0.01880121225726793,0.0021005406233818857,17818,335,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 7, -1, 0]","[0, 5, 0, -1]",0,0,0,0,36,4,3,0.003959716182192721,0.0006340910161876379,43690,173,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 7, -1, 0]","[0, 5, 0, -1]",0,-1,0,0,36,4,3,0.004264083077101584,0.0007452642810576952,34474,147,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 7, -1, 0]","[0, 5, 0, -1]",0,1,0,0,36,4,3,0.004058402574324,0.0006580704129350015,41642,169,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 7, -1, 0]","[0, 8, 0, -1]",0,0,0,0,36,4,3,0.003369187628175616,0.0005609922153622603,47786,161,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 7, -1, 0]","[0, 8, 0, -1]",0,-1,0,0,36,4,3,0.003332289663192736,0.0005785176789393034,44714,149,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 7, -1, 0]","[0, 8, 0, -1]",0,1,0,0,36,4,3,0.00379020692481049,0.0005855673459794603,48810,185,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 7, -1, 0]","[0, 8, 0, -1]",-1,0,0,0,36,4,3,0.00313039290444275,0.0005302432179200979,49834,156,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 7, -1, 0]","[0, 8, 0, -1]",-1,-1,0,0,36,4,3,0.003220467862414456,0.0005695479117858973,44714,144,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 7, -1, 0]","[0, 8, 0, -1]",-1,1,0,0,36,4,3,0.0030870266231468007,0.0005211146525990946,50858,157,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 7, -1, 0]","[0, 8, 0, -1]",1,0,0,0,36,4,3,0.003186347889311834,0.0005532321185093931,46762,149,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 7, -1, 0]","[0, 8, 0, -1]",1,-1,0,0,36,4,3,0.0029297244168903338,0.0004980390826387618,52906,155,0.0
"[0, 9, 0, 0]","[1, 4, 0, 0]","[0, 7, -1, 0]","[0, 8, 0, -1]",1,1,0,0,36,4,3,0.002814078100304537,0.0004941095280408662,51882,146,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 2, -1, 0]","[0, 2, 0, -1]",0,0,0,0,36,4,3,0.004382293564429564,0.0006909305354813287,40618,178,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 2, -1, 0]","[0, 2, 0, -1]",0,-1,0,0,36,4,3,0.004226502089236828,0.0006704845282020158,41642,176,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 2, -1, 0]","[0, 2, 0, -1]",0,1,0,0,36,4,3,0.0032772462333663255,0.0005689815243873166,45465,149,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 2, -1, 0]","[0, 2, 0, -1]",1,0,0,0,36,4,3,0.0028707381336269613,0.0005040399747581509,50858,146,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 2, -1, 0]","[0, 2, 0, -1]",1,-1,0,0,36,4,3,0.0026700316380461222,0.00046886017717390595,54681,146,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 2, -1, 0]","[0, 2, 0, -1]",1,1,0,0,36,4,3,0.002831412953714263,0.0005008669381253617,50858,144,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 2, -1, 0]","[0, 5, 0, -1]",0,0,0,0,36,4,3,0.0037702319773305795,0.0006361703167332244,41642,157,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 2, -1, 0]","[0, 5, 0, -1]",0,-1,0,0,36,4,3,0.0034113256009953045,0.000551619995294717,49834,170,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 2, -1, 0]","[0, 5, 0, -1]",0,1,0,0,36,4,3,0.0034107306834579563,0.0005776259368996894,45738,156,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 2, -1, 0]","[0, 8, 0, -1]",0,0,0,0,36,4,2,0.02129444408595212,0.0023944093466949368,15497,330,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 2, -1, 0]","[0, 8, 0, -1]",0,-1,0,0,36,4,2,0.022016372253339078,0.001968405859456717,23210,511,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 2, -1, 0]","[0, 8, 0, -1]",0,1,0,0,36,4,2,0.02052097008222207,0.002440225407843749,14473,297,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 2, -1, 0]","[0, 8, 0, -1]",-1,0,0,0,36,4,2,0.02186063283151537,0.0020085823478633233,22186,485,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 2, -1, 0]","[0, 8, 0, -1]",-1,-1,0,0,36,4,2,0.02297218816545138,0.0024796685801191376,15497,356,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 2, -1, 0]","[0, 8, 0, -1]",-1,1,0,0,36,4,2,0.019924790930010663,0.002157819279957462,17817,355,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 2, -1, 0]","[0, 8, 0, -1]",1,0,0,0,36,4,3,0.00234075326950376,0.00039806511185137795,66218,155,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 2, -1, 0]","[0, 8, 0, -1]",1,-1,0,0,36,4,3,0.0027596113862321855,0.00048456281310255535,52906,146,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 2, -1, 0]","[0, 8, 0, -1]",1,1,0,0,36,4,3,0.0026406075324775452,0.00047993699930236507,51882,137,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 5, -1, 0]","[0, 2, 0, -1]",0,0,0,0,36,4,2,0.022464788732394367,0.0025696592940544147,14200,319,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 5, -1, 0]","[0, 2, 0, -1]",0,-1,0,0,36,4,2,0.02210918955578162,0.002500797507821513,14745,326,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 5, -1, 0]","[0, 2, 0, -1]",0,1,0,0,36,4,2,0.0216506107855795,0.002103269100482988,20138,436,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 5, -1, 0]","[0, 2, 0, -1]",-1,0,0,0,36,4,3,0.002201247901688151,0.0003970672919196413,63146,139,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 5, -1, 0]","[0, 2, 0, -1]",-1,-1,0,0,36,4,3,0.0023782442353427772,0.00043062551486161907,58026,138,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 5, -1, 0]","[0, 2, 0, -1]",-1,1,0,0,36,4,3,0.0025249604872595506,0.00047022792573268597,51882,131,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 5, -1, 0]","[0, 5, 0, -1]",0,0,0,0,36,4,2,0.06347166902222794,0.005634980790269722,7783,494,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 5, -1, 0]","[0, 5, 0, -1]",0,-1,0,0,36,4,2,0.0629597307068944,0.0038643373748332016,16042,1010,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 5, -1, 0]","[0, 5, 0, -1]",0,1,0,0,36,4,2,0.06782759284202425,0.004995519180818461,10394,705,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 5, -1, 0]","[0, 5, 0, -1]",1,0,0,0,36,4,2,0.08523290386521308,0.006290549049731531,8072,688,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 5, -1, 0]","[0, 5, 0, -1]",1,-1,0,0,36,4,2,0.07426442245920596,0.006037658686827083,7783,578,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 5, -1, 0]","[0, 5, 0, -1]",1,1,0,0,36,4,2,0.07954033348355115,0.008329335717036312,4438,353,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 5, -1, 0]","[0, 8, 0, -1]",0,0,0,0,36,4,3,0.004075001331699781,0.0006970917782529711,37546,153,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 5, -1, 0]","[0, 8, 0, -1]",0,-1,0,0,36,4,3,0.004027812155442047,0.0006332764385131662,44441,179,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 5, -1, 0]","[0, 8, 0, -1]",0,1,0,0,36,4,3,0.0038906857919654993,0.0006370448061175731,42666,166,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 8, -1, 0]","[0, 2, 0, -1]",0,0,0,0,36,4,3,0.004106713716423813,0.0007516653771152734,32873,135,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 8, -1, 0]","[0, 2, 0, -1]",0,-1,0,0,36,4,3,0.0046719112638273505,0.0007933266330338038,33177,155,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 8, -1, 0]","[0, 2, 0, -1]",0,1,0,0,36,4,3,0.0042725261310749985,0.0006949100443434377,39321,168,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 8, -1, 0]","[0, 2, 0, -1]",-1,0,0,0,36,4,3,0.004119935912108034,0.0006833911181889666,39321,162,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 8, -1, 0]","[0, 2, 0, -1]",-1,-1,0,0,36,4,3,0.004501145261812177,0.0007296584374785857,37546,169,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 8, -1, 0]","[0, 2, 0, -1]",-1,1,0,0,36,4,3,0.004467134652201659,0.0007613036407825898,34474,154,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 8, -1, 0]","[0, 2, 0, -1]",1,0,0,0,36,4,3,0.004960259906016128,0.0007987877433507339,34474,171,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 8, -1, 0]","[0, 2, 0, -1]",1,-1,0,0,36,4,3,0.0041016265879154365,0.0006527179845704613,42666,175,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 8, -1, 0]","[0, 2, 0, -1]",1,1,0,0,36,4,3,0.003914718077157831,0.0006030131817560706,47513,186,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 8, -1, 0]","[0, 5, 0, -1]",0,0,0,0,36,4,2,0.0650866432442089,0.0038313534284803025,16793,1093,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 8, -1, 0]","[0, 5, 0, -1]",0,-1,0,0,36,4,2,0.06214340786430224,0.0061390001369194674,6485,403,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 8, -1, 0]","[0, 5, 0, -1]",0,1,0,0,36,4,2,0.06996915959907479,0.005069262525435256,10376,726,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 8, -1, 0]","[0, 8, 0, -1]",0,0,0,0,36,4,3,0.004975501338586655,0.0007427227138273613,39594,197,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 8, -1, 0]","[0, 8, 0, -1]",0,-1,0,0,36,4,3,0.003763892067851784,0.000655647630652722,39321,148,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 8, -1, 0]","[0, 8, 0, -1]",0,1,0,0,36,4,3,0.0052023437927824325,0.0007916465428580675,36522,190,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 8, -1, 0]","[0, 8, 0, -1]",-1,0,0,0,36,4,3,0.004712428319990916,0.0007711949573259253,35226,166,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 8, -1, 0]","[0, 8, 0, -1]",-1,-1,0,0,36,4,3,0.0043311539628679415,0.0007305582562506649,36249,157,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 8, -1, 0]","[0, 8, 0, -1]",-1,1,0,0,36,4,3,0.005091281556907875,0.0008250167889263214,33194,169,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 8, -1, 0]","[0, 8, 0, -1]",1,0,0,0,36,4,3,0.004058402574324,0.0006580704129350015,41642,169,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 8, -1, 0]","[0, 8, 0, -1]",1,-1,0,0,36,4,3,0.003891436361383071,0.0006565714146347015,40345,157,0.0
"[0, 9, 0, 0]","[1, 5, 0, 0]","[0, 8, -1, 0]","[0, 8, 0, -1]",1,1,0,0,36,4,3,0.0036392767223620967,0.0006099516509960688,43690,159,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 1, -1, 0]","[0, 2, 0, -1]",0,0,0,0,36,4,2,0.10084925690021232,0.008927935325009392,4710,475,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 1, -1, 0]","[0, 2, 0, -1]",0,-1,0,0,36,4,2,0.09595312213880242,0.008098139224185771,5461,524,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 1, -1, 0]","[0, 2, 0, -1]",0,1,0,0,36,4,2,0.0989433237271854,0.00659901263216682,8328,824,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 1, -1, 0]","[0, 2, 0, -1]",-1,0,0,0,36,4,2,0.06623742454728371,0.004508433141017329,12425,823,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 1, -1, 0]","[0, 2, 0, -1]",-1,-1,0,0,36,4,2,0.06452676706606573,0.005234951510479924,9097,587,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 1, -1, 0]","[0, 2, 0, -1]",-1,1,0,0,36,4,2,0.06353754940711462,0.004920148971508109,10120,643,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 1, -1, 0]","[0, 5, 0, -1]",0,0,0,0,36,4,3,0.004482049936595391,0.0006551847460416517,45738,205,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 1, -1, 0]","[0, 5, 0, -1]",0,-1,0,0,36,4,3,0.0044478772705481276,0.0007256752762570999,37546,167,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 1, -1, 0]","[0, 5, 0, -1]",0,1,0,0,36,4,3,0.004288073296755979,0.0007135791790255572,37546,161,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 1, -1, 0]","[0, 8, 0, -1]",0,0,0,0,36,4,1,0.08369356388088377,0.006141416068286401,8328,697,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 1, -1, 0]","[0, 8, 0, -1]",0,-1,0,0,36,4,1,0.08069213637142368,0.005079793927255688,11674,942,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 1, -1, 0]","[0, 8, 0, -1]",0,1,0,0,36,4,1,0.07943975195124559,0.005654831410952327,9353,743,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 1, -1, 0]","[0, 8, 0, -1]",-1,0,0,0,36,4,1,0.08459989013001282,0.00536628051952566,10922,924,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 1, -1, 0]","[0, 8, 0, -1]",-1,-1,0,0,36,4,1,0.09167950693374423,0.016927057889721556,1298,119,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 1, -1, 0]","[0, 8, 0, -1]",-1,1,0,0,36,4,1,0.07924088563342767,0.007102874588945637,6007,476,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 4, -1, 0]","[0, 2, 0, -1]",0,0,0,0,36,4,3,0.004082871251620735,0.000711067453580125,36249,148,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 4, -1, 0]","[0, 2, 0, -1]",0,-1,0,0,36,4,3,0.004230327850408407,0.0006477807411417848,44441,188,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 4, -1, 0]","[0, 2, 0, -1]",0,1,0,0,36,4,3,0.0038182604101628164,0.0006398774284797565,41642,159,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 4, -1, 0]","[0, 5, 0, -1]",0,0,0,0,36,4,3,0.00420248787282071,0.0006687265225284499,41642,175,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 4, -1, 0]","[0, 5, 0, -1]",0,-1,0,0,36,4,3,0.004452411240892795,0.0006107393417528308,51882,231,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 4, -1, 0]","[0, 5, 0, -1]",0,1,0,0,36,4,3,0.0040609137055837565,0.0006605798535271505,41370,168,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 4, -1, 0]","[0, 8, 0, -1]",0,0,0,0,36,4,3,0.004537205081669692,0.0007218377769939617,38570,175,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 4, -1, 0]","[0, 8, 0, -1]",0,-1,0,0,36,4,3,0.0034580471639210414,0.0006114716463357268,41642,144,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 4, -1, 0]","[0, 8, 0, -1]",0,1,0,0,36,4,3,0.003578118246001633,0.0006210987758213833,41642,149,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 7, -1, 0]","[0, 2, 0, -1]",0,0,0,0,36,4,3,0.003938331492243408,0.0006490437736585437,41642,164,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 7, -1, 0]","[0, 2, 0, -1]",0,-1,0,0,36,4,3,0.0033788118557803344,0.0005683180337971916,46762,158,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 7, -1, 0]","[0, 2, 0, -1]",0,1,0,0,36,4,3,0.003990503611658332,0.0006709455397506964,39594,158,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 7, -1, 0]","[0, 2, 0, -1]",-1,0,0,0,36,4,3,0.0032165539848391725,0.0005429354522042515,48810,157,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 7, -1, 0]","[0, 2, 0, -1]",-1,-1,0,0,36,4,3,0.0034888401842823277,0.0005908250111047726,44714,156,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 7, -1, 0]","[0, 2, 0, -1]",-1,1,0,0,36,4,3,0.0034215816261066677,0.0005716113379403043,46762,160,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 7, -1, 0]","[0, 5, 0, -1]",0,0,0,0,36,4,3,0.004041016315603374,0.0006748306144926264,39594,160,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 7, -1, 0]","[0, 5, 0, -1]",0,-1,0,0,36,4,3,0.004386327898700654,0.0007348124329267193,36249,159,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 7, -1, 0]","[0, 5, 0, -1]",0,1,0,0,36,4,3,0.003547722590981918,0.000602859920222376,43690,155,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 7, -1, 0]","[0, 8, 0, -1]",0,0,0,0,36,4,2,0.021973287376130978,0.0019666084933519026,23210,510,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 7, -1, 0]","[0, 8, 0, -1]",0,-1,0,0,36,4,2,0.020672162333544707,0.002340270227731072,15770,326,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 7, -1, 0]","[0, 8, 0, -1]",0,1,0,0,36,4,2,0.02097902097902098,0.002670173927288022,12441,261,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 7, -1, 0]","[0, 8, 0, -1]",-1,0,0,0,36,4,2,0.02075151257828256,0.002135293640603695,18842,391,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 7, -1, 0]","[0, 8, 0, -1]",-1,-1,0,0,36,4,2,0.020665480799414042,0.002115241907369704,19114,395,0.0
"[0, 9, 0, 0]","[1, 7, 0, 0]","[0, 7, -1, 0]","[0, 8, 0, -1]",-1,1,0,0,36,4,2,0.02022956433508783,0.002317090920871255,15769,319,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 2, -1, 0]","[0, 2, 0, -1]",0,0,0,0,36,4,1,0.09846420609363389,0.006691157191166294,8074,795,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 2, -1, 0]","[0, 2, 0, -1]",0,-1,0,0,36,4,1,0.09398430688753269,0.007826548938481587,5735,539,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 2, -1, 0]","[0, 2, 0, -1]",0,1,0,0,36,4,1,0.10253554908343326,0.005634305932088135,11674,1197,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 2, -1, 0]","[0, 2, 0, -1]",1,0,0,0,36,4,2,0.0664562615375454,0.0038673037022307205,16793,1116,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 2, -1, 0]","[0, 2, 0, -1]",1,-1,0,0,36,4,2,0.06316944121822171,0.003939339585192117,15498,979,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 2, -1, 0]","[0, 2, 0, -1]",1,1,0,0,36,4,2,0.06257193680025112,0.003522194064566511,19114,1196,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 2, -1, 0]","[0, 5, 0, -1]",0,0,0,0,36,4,3,0.0036930550736132455,0.0006410029302100391,40346,149,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 2, -1, 0]","[0, 5, 0, -1]",0,-1,0,0,36,4,3,0.0040512703135729,0.0006408055943859289,43690,177,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 2, -1, 0]","[0, 5, 0, -1]",0,1,0,0,36,4,3,0.0037605492150946697,0.0006041500147689659,45738,172,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 2, -1, 0]","[0, 8, 0, -1]",0,0,0,0,36,4,2,0.06327568667344863,0.004044574603436477,14745,933,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 2, -1, 0]","[0, 8, 0, -1]",0,-1,0,0,36,4,2,0.06563996619400883,0.004862133626157991,10649,699,0.0
"[0, 9, 0, 0]","[1, 8, 0, 0]","[0, 2, -1, 0]","[0, 8, 0, -1]",0,1,0,0,36,4,2,0.06453208060328841,0.005563832946418268,8089,522,0.0
